date,hour,production
2023-10-17,16,0.38
2023-10-17,17,0
2023-10-17,18,0
2023-10-17,19,0
2023-10-17,20,0
2023-10-17,21,0
2023-10-17,22,0
2023-10-17,23,0
2023-10-18,0,0
2023-10-18,1,0
2023-10-18,2,0
2023-10-18,3,0
2023-10-18,4,0
2023-10-18,5,0
2023-10-18,6,0.37
2023-10-18,7,2.68
2023-10-18,8,6.66
2023-10-18,9,7.73
2023-10-18,10,8.78
2023-10-18,11,6.24
2023-10-18,12,7.31
2023-10-18,13,4.9
2023-10-18,14,3.21
2023-10-18,15,1.18
2023-10-18,16,0.11
2023-10-18,17,0
2023-10-18,18,0
2023-10-18,19,0
2023-10-18,20,0
2023-10-18,21,0
2023-10-18,22,0
2023-10-18,23,0
2023-10-19,0,0
2023-10-19,1,0
2023-10-19,2,0
2023-10-19,3,0
2023-10-19,4,0
2023-10-19,5,0
2023-10-19,6,0.55
2023-10-19,7,1.42
2023-10-19,8,4.47
2023-10-19,9,5.68
2023-10-19,10,6.04
2023-10-19,11,6.53
2023-10-19,12,9.64
2023-10-19,13,9.52
2023-10-19,14,6.86
2023-10-19,15,4.54
2023-10-19,16,0.31
2023-10-19,17,0
2023-10-19,18,0
2023-10-19,19,0
2023-10-19,20,0
2023-10-19,21,0
2023-10-19,22,0
2023-10-19,23,0
2023-10-20,0,0
2023-10-20,1,0
2023-10-20,2,0
2023-10-20,3,0
2023-10-20,4,0
2023-10-20,5,0
2023-10-20,6,1.08
2023-10-20,7,4.85
2023-10-20,8,7.98
2023-10-20,9,9.67
2023-10-20,10,9.78
2023-10-20,11,8.46
2023-10-20,12,9.19
2023-10-20,13,6.85
2023-10-20,14,7.76
2023-10-20,15,4.07
2023-10-20,16,1.1
2023-10-20,17,0
2023-10-20,18,0
2023-10-20,19,0
2023-10-20,20,0
2023-10-20,21,0
2023-10-20,22,0
2023-10-20,23,0
2023-10-21,0,0
2023-10-21,1,0
2023-10-21,2,0
2023-10-21,3,0
2023-10-21,4,0
2023-10-21,5,0
2023-10-21,6,1.01
2023-10-21,7,4.62
2023-10-21,8,7.64
2023-10-21,9,9.47
2023-10-21,10,9.79
2023-10-21,11,9.85
2023-10-21,12,9.78
2023-10-21,13,9.38
2023-10-21,14,7.53
2023-10-21,15,4.35
2023-10-21,16,0.87
2023-10-21,17,0
2023-10-21,18,0
2023-10-21,19,0
2023-10-21,20,0
2023-10-21,21,0
2023-10-21,22,0
2023-10-21,23,0
2023-10-22,0,0
2023-10-22,1,0
2023-10-22,2,0
2023-10-22,3,0
2023-10-22,4,0
2023-10-22,5,0
2023-10-22,6,0.94
2023-10-22,7,4.53
2023-10-22,8,7.52
2023-10-22,9,9.4
2023-10-22,10,9.78
2023-10-22,11,9.83
2023-10-22,12,9.78
2023-10-22,13,9.61
2023-10-22,14,6.82
2023-10-22,15,4.5
2023-10-22,16,0.89
2023-10-22,17,0
2023-10-22,18,0
2023-10-22,19,0
2023-10-22,20,0
2023-10-22,21,0
2023-10-22,22,0
2023-10-22,23,0
2023-10-23,0,0
2023-10-23,1,0
2023-10-23,2,0
2023-10-23,3,0
2023-10-23,4,0
2023-10-23,5,0
2023-10-23,6,0.86
2023-10-23,7,4.35
2023-10-23,8,7.33
2023-10-23,9,9.27
2023-10-23,10,9.71
2023-10-23,11,9.82
2023-10-23,12,9.7
2023-10-23,13,8.48
2023-10-23,14,7.07
2023-10-23,15,3.95
2023-10-23,16,0.63
2023-10-23,17,0
2023-10-23,18,0
2023-10-23,19,0
2023-10-23,20,0
2023-10-23,21,0
2023-10-23,22,0
2023-10-23,23,0
2023-10-24,0,0
2023-10-24,1,0
2023-10-24,2,0
2023-10-24,3,0
2023-10-24,4,0
2023-10-24,5,0
2023-10-24,6,0.79
2023-10-24,7,4.26
2023-10-24,8,7.35
2023-10-24,9,9.28
2023-10-24,10,9.81
2023-10-24,11,9.78
2023-10-24,12,9.76
2023-10-24,13,7.83
2023-10-24,14,0.94
2023-10-24,15,0.46
2023-10-24,16,0.39
2023-10-24,17,0
2023-10-24,18,0
2023-10-24,19,0
2023-10-24,20,0
2023-10-24,21,0
2023-10-24,22,0
2023-10-24,23,0
2023-10-25,0,0
2023-10-25,1,0
2023-10-25,2,0
2023-10-25,3,0
2023-10-25,4,0
2023-10-25,5,0
2023-10-25,6,0.71
2023-10-25,7,4.18
2023-10-25,8,7.3
2023-10-25,9,9.34
2023-10-25,10,9.73
2023-10-25,11,9.74
2023-10-25,12,9.31
2023-10-25,13,8.99
2023-10-25,14,5.18
2023-10-25,15,2.31
2023-10-25,16,0.26
2023-10-25,17,0
2023-10-25,18,0
2023-10-25,19,0
2023-10-25,20,0
2023-10-25,21,0
2023-10-25,22,0
2023-10-25,23,0
2023-10-26,0,0
2023-10-26,1,0
2023-10-26,2,0
2023-10-26,3,0
2023-10-26,4,0
2023-10-26,5,0
2023-10-26,6,0.42
2023-10-26,7,1.42
2023-10-26,8,4.48
2023-10-26,9,4.61
2023-10-26,10,3.82
2023-10-26,11,5.75
2023-10-26,12,5.62
2023-10-26,13,3.57
2023-10-26,14,3.59
2023-10-26,15,2.53
2023-10-26,16,0.35
2023-10-26,17,0
2023-10-26,18,0
2023-10-26,19,0
2023-10-26,20,0
2023-10-26,21,0
2023-10-26,22,0
2023-10-26,23,0
2023-10-27,0,0
2023-10-27,1,0
2023-10-27,2,0
2023-10-27,3,0
2023-10-27,4,0
2023-10-27,5,0
2023-10-27,6,0.22
2023-10-27,7,2.52
2023-10-27,8,7.17
2023-10-27,9,8.57
2023-10-27,10,6.99
2023-10-27,11,9.82
2023-10-27,12,9.71
2023-10-27,13,9.39
2023-10-27,14,7.48
2023-10-27,15,4.21
2023-10-27,16,0.62
2023-10-27,17,0
2023-10-27,18,0
2023-10-27,19,0
2023-10-27,20,0
2023-10-27,21,0
2023-10-27,22,0
2023-10-27,23,0
2023-10-28,0,0
2023-10-28,1,0
2023-10-28,2,0
2023-10-28,3,0
2023-10-28,4,0
2023-10-28,5,0
2023-10-28,6,0.59
2023-10-28,7,4.39
2023-10-28,8,7.5
2023-10-28,9,9.32
2023-10-28,10,9.83
2023-10-28,11,9.78
2023-10-28,12,9.78
2023-10-28,13,8.64
2023-10-28,14,6.75
2023-10-28,15,1.87
2023-10-28,16,0.34
2023-10-28,17,0
2023-10-28,18,0
2023-10-28,19,0
2023-10-28,20,0
2023-10-28,21,0
2023-10-28,22,0
2023-10-28,23,0
2023-10-29,0,0
2023-10-29,1,0
2023-10-29,2,0
2023-10-29,3,0
2023-10-29,4,0
2023-10-29,5,0
2023-10-29,6,0.6
2023-10-29,7,4.28
2023-10-29,8,7.32
2023-10-29,9,9.28
2023-10-29,10,9.65
2023-10-29,11,9.65
2023-10-29,12,9.57
2023-10-29,13,9.24
2023-10-29,14,7.11
2023-10-29,15,3.88
2023-10-29,16,0.05
2023-10-29,17,0
2023-10-29,18,0
2023-10-29,19,0
2023-10-29,20,0
2023-10-29,21,0
2023-10-29,22,0
2023-10-29,23,0
2023-10-30,0,0
2023-10-30,1,0
2023-10-30,2,0
2023-10-30,3,0
2023-10-30,4,0
2023-10-30,5,0
2023-10-30,6,0.78
2023-10-30,7,3.64
2023-10-30,8,6.13
2023-10-30,9,7.5
2023-10-30,10,9.5
2023-10-30,11,9.4
2023-10-30,12,8.45
2023-10-30,13,7.32
2023-10-30,14,5.39
2023-10-30,15,1.75
2023-10-30,16,0.23
2023-10-30,17,0
2023-10-30,18,0
2023-10-30,19,0
2023-10-30,20,0
2023-10-30,21,0
2023-10-30,22,0
2023-10-30,23,0
2023-10-31,0,0
2023-10-31,1,0
2023-10-31,2,0
2023-10-31,3,0
2023-10-31,4,0
2023-10-31,5,0
2023-10-31,6,0.43
2023-10-31,7,1.88
2023-10-31,8,5.3
2023-10-31,9,8.76
2023-10-31,10,9.54
2023-10-31,11,9.45
2023-10-31,12,8.53
2023-10-31,13,5.74
2023-10-31,14,3.05
2023-10-31,15,2.07
2023-10-31,16,0.39
2023-10-31,17,0
2023-10-31,18,0
2023-10-31,19,0
2023-10-31,20,0
2023-10-31,21,0
2023-10-31,22,0
2023-10-31,23,0
2023-11-01,0,0
2023-11-01,1,0
2023-11-01,2,0
2023-11-01,3,0
2023-11-01,4,0
2023-11-01,5,0
2023-11-01,6,0.29
2023-11-01,7,1.58
2023-11-01,8,2.4
2023-11-01,9,2.67
2023-11-01,10,4.67
2023-11-01,11,1.59
2023-11-01,12,1.14
2023-11-01,13,1.91
2023-11-01,14,1.08
2023-11-01,15,1.11
2023-11-01,16,0.1
2023-11-01,17,0
2023-11-01,18,0
2023-11-01,19,0
2023-11-01,20,0
2023-11-01,21,0
2023-11-01,22,0
2023-11-01,23,0
2023-11-02,0,0
2023-11-02,1,0
2023-11-02,2,0
2023-11-02,3,0
2023-11-02,4,0
2023-11-02,5,0
2023-11-02,6,0.45
2023-11-02,7,3.92
2023-11-02,8,7.23
2023-11-02,9,9.36
2023-11-02,10,9.38
2023-11-02,11,8.82
2023-11-02,12,6.18
2023-11-02,13,3.34
2023-11-02,14,2.17
2023-11-02,15,0.75
2023-11-02,16,0.03
2023-11-02,17,0
2023-11-02,18,0
2023-11-02,19,0
2023-11-02,20,0
2023-11-02,21,0
2023-11-02,22,0
2023-11-02,23,0
2023-11-03,0,0
2023-11-03,1,0
2023-11-03,2,0
2023-11-03,3,0
2023-11-03,4,0
2023-11-03,5,0
2023-11-03,6,0.35
2023-11-03,7,4.08
2023-11-03,8,6.8
2023-11-03,9,7.98
2023-11-03,10,5.94
2023-11-03,11,4.6
2023-11-03,12,4.73
2023-11-03,13,8.85
2023-11-03,14,7.03
2023-11-03,15,3.42
2023-11-03,16,0.39
2023-11-03,17,0
2023-11-03,18,0
2023-11-03,19,0
2023-11-03,20,0
2023-11-03,21,0
2023-11-03,22,0
2023-11-03,23,0
2023-11-04,0,0
2023-11-04,1,0
2023-11-04,2,0
2023-11-04,3,0
2023-11-04,4,0
2023-11-04,5,0
2023-11-04,6,0.33
2023-11-04,7,4.11
2023-11-04,8,7.26
2023-11-04,9,9.21
2023-11-04,10,9.64
2023-11-04,11,9.6
2023-11-04,12,9.57
2023-11-04,13,8.96
2023-11-04,14,6.94
2023-11-04,15,0
2023-11-04,16,0.42
2023-11-04,17,0
2023-11-04,18,0
2023-11-04,19,0
2023-11-04,20,0
2023-11-04,21,0
2023-11-04,22,0
2023-11-04,23,0
2023-11-05,0,0
2023-11-05,1,0
2023-11-05,2,0
2023-11-05,3,0
2023-11-05,4,0
2023-11-05,5,0
2023-11-05,6,0.34
2023-11-05,7,3.46
2023-11-05,8,6.95
2023-11-05,9,8.57
2023-11-05,10,8.92
2023-11-05,11,9.64
2023-11-05,12,9.63
2023-11-05,13,8.98
2023-11-05,14,5.59
2023-11-05,15,2.88
2023-11-05,16,0.28
2023-11-05,17,0
2023-11-05,18,0
2023-11-05,19,0
2023-11-05,20,0
2023-11-05,21,0
2023-11-05,22,0
2023-11-05,23,0
2023-11-06,0,0
2023-11-06,1,0
2023-11-06,2,0
2023-11-06,3,0
2023-11-06,4,0
2023-11-06,5,0
2023-11-06,6,0.28
2023-11-06,7,3.25
2023-11-06,8,6.71
2023-11-06,9,8.7
2023-11-06,10,9.57
2023-11-06,11,9.64
2023-11-06,12,9.04
2023-11-06,13,8.78
2023-11-06,14,6.61
2023-11-06,15,3.18
2023-11-06,16,0.23
2023-11-06,17,0
2023-11-06,18,0
2023-11-06,19,0
2023-11-06,20,0
2023-11-06,21,0
2023-11-06,22,0
2023-11-06,23,0
2023-11-07,0,0
2023-11-07,1,0
2023-11-07,2,0
2023-11-07,3,0
2023-11-07,4,0
2023-11-07,5,0
2023-11-07,6,0.3
2023-11-07,7,3.79
2023-11-07,8,7
2023-11-07,9,9.09
2023-11-07,10,7
2023-11-07,11,9.24
2023-11-07,12,9.6
2023-11-07,13,9.03
2023-11-07,14,6.76
2023-11-07,15,3.66
2023-11-07,16,0.32
2023-11-07,17,0
2023-11-07,18,0
2023-11-07,19,0
2023-11-07,20,0
2023-11-07,21,0
2023-11-07,22,0
2023-11-07,23,0
2023-11-08,0,0
2023-11-08,1,0
2023-11-08,2,0
2023-11-08,3,0
2023-11-08,4,0
2023-11-08,5,0
2023-11-08,6,0.29
2023-11-08,7,3.91
2023-11-08,8,7.37
2023-11-08,9,9.39
2023-11-08,10,9.78
2023-11-08,11,9.81
2023-11-08,12,9.79
2023-11-08,13,9.14
2023-11-08,14,6.95
2023-11-08,15,3.57
2023-11-08,16,0.26
2023-11-08,17,0
2023-11-08,18,0
2023-11-08,19,0
2023-11-08,20,0
2023-11-08,21,0
2023-11-08,22,0
2023-11-08,23,0
2023-11-09,0,0
2023-11-09,1,0
2023-11-09,2,0
2023-11-09,3,0
2023-11-09,4,0
2023-11-09,5,0
2023-11-09,6,0.38
2023-11-09,7,3.2
2023-11-09,8,5.47
2023-11-09,9,3.42
2023-11-09,10,3.03
2023-11-09,11,4.85
2023-11-09,12,4.97
2023-11-09,13,5.59
2023-11-09,14,6.6
2023-11-09,15,3.25
2023-11-09,16,0.19
2023-11-09,17,0
2023-11-09,18,0
2023-11-09,19,0
2023-11-09,20,0
2023-11-09,21,0
2023-11-09,22,0
2023-11-09,23,0
2023-11-10,0,0
2023-11-10,1,0
2023-11-10,2,0
2023-11-10,3,0
2023-11-10,4,0
2023-11-10,5,0
2023-11-10,6,0.23
2023-11-10,7,3.05
2023-11-10,8,6.59
2023-11-10,9,8.86
2023-11-10,10,9.75
2023-11-10,11,9.82
2023-11-10,12,9.73
2023-11-10,13,8.95
2023-11-10,14,6.47
2023-11-10,15,3.09
2023-11-10,16,0.12
2023-11-10,17,0
2023-11-10,18,0
2023-11-10,19,0
2023-11-10,20,0
2023-11-10,21,0
2023-11-10,22,0
2023-11-10,23,0
2023-11-11,0,0
2023-11-11,1,0
2023-11-11,2,0
2023-11-11,3,0
2023-11-11,4,0
2023-11-11,5,0
2023-11-11,6,0.21
2023-11-11,7,2.85
2023-11-11,8,6.75
2023-11-11,9,8.71
2023-11-11,10,9.66
2023-11-11,11,9.82
2023-11-11,12,8.61
2023-11-11,13,8.68
2023-11-11,14,6.85
2023-11-11,15,2.04
2023-11-11,16,0.13
2023-11-11,17,0
2023-11-11,18,0
2023-11-11,19,0
2023-11-11,20,0
2023-11-11,21,0
2023-11-11,22,0
2023-11-11,23,0
2023-11-12,0,0
2023-11-12,1,0
2023-11-12,2,0
2023-11-12,3,0
2023-11-12,4,0
2023-11-12,5,0
2023-11-12,6,0.34
2023-11-12,7,2.34
2023-11-12,8,3.54
2023-11-12,9,7.39
2023-11-12,10,6.66
2023-11-12,11,5.8
2023-11-12,12,4.78
2023-11-12,13,6.48
2023-11-12,14,6.72
2023-11-12,15,2.07
2023-11-12,16,0.1
2023-11-12,17,0
2023-11-12,18,0
2023-11-12,19,0
2023-11-12,20,0
2023-11-12,21,0
2023-11-12,22,0
2023-11-12,23,0
2023-11-13,0,0
2023-11-13,1,0
2023-11-13,2,0
2023-11-13,3,0
2023-11-13,4,0
2023-11-13,5,0
2023-11-13,6,0.24
2023-11-13,7,2.2
2023-11-13,8,0
2023-11-13,9,5.37
2023-11-13,10,6.64
2023-11-13,11,7.07
2023-11-13,12,5.25
2023-11-13,13,2.73
2023-11-13,14,2.06
2023-11-13,15,0.99
2023-11-13,16,0.7
2023-11-13,17,0
2023-11-13,18,0
2023-11-13,19,0
2023-11-13,20,0
2023-11-13,21,0
2023-11-13,22,0
2023-11-13,23,0
2023-11-14,0,0
2023-11-14,1,0
2023-11-14,2,0
2023-11-14,3,0
2023-11-14,4,0
2023-11-14,5,0
2023-11-14,6,0.16
2023-11-14,7,0.75
2023-11-14,8,1.21
2023-11-14,9,1.94
2023-11-14,10,2.84
2023-11-14,11,2.56
2023-11-14,12,1.69
2023-11-14,13,2.18
2023-11-14,14,1.52
2023-11-14,15,0.12
2023-11-14,16,0.07
2023-11-14,17,0
2023-11-14,18,0
2023-11-14,19,0
2023-11-14,20,0
2023-11-14,21,0
2023-11-14,22,0
2023-11-14,23,0
2023-11-15,0,0
2023-11-15,1,0
2023-11-15,2,0
2023-11-15,3,0
2023-11-15,4,0
2023-11-15,5,0
2023-11-15,6,0.03
2023-11-15,7,0.63
2023-11-15,8,1.85
2023-11-15,9,2.74
2023-11-15,10,7.49
2023-11-15,11,9.79
2023-11-15,12,9.77
2023-11-15,13,9
2023-11-15,14,6.47
2023-11-15,15,2.91
2023-11-15,16,0.2
2023-11-15,17,0
2023-11-15,18,0
2023-11-15,19,0
2023-11-15,20,0
2023-11-15,21,0
2023-11-15,22,0
2023-11-15,23,0
2023-11-16,0,0
2023-11-16,1,0
2023-11-16,2,0
2023-11-16,3,0
2023-11-16,4,0
2023-11-16,5,0
2023-11-16,6,0.15
2023-11-16,7,3.19
2023-11-16,8,4.71
2023-11-16,9,7.14
2023-11-16,10,9.21
2023-11-16,11,9.75
2023-11-16,12,8.88
2023-11-16,13,1.21
2023-11-16,14,5.67
2023-11-16,15,1.01
2023-11-16,16,0.01
2023-11-16,17,0
2023-11-16,18,0
2023-11-16,19,0
2023-11-16,20,0
2023-11-16,21,0
2023-11-16,22,0
2023-11-16,23,0
2023-11-17,0,0
2023-11-17,1,0
2023-11-17,2,0
2023-11-17,3,0
2023-11-17,4,0
2023-11-17,5,0
2023-11-17,6,0.16
2023-11-17,7,2.93
2023-11-17,8,4.07
2023-11-17,9,8.9
2023-11-17,10,9.81
2023-11-17,11,9.76
2023-11-17,12,9.81
2023-11-17,13,9.16
2023-11-17,14,7.14
2023-11-17,15,3.39
2023-11-17,16,0.16
2023-11-17,17,0
2023-11-17,18,0
2023-11-17,19,0
2023-11-17,20,0
2023-11-17,21,0
2023-11-17,22,0
2023-11-17,23,0
2023-11-18,0,0
2023-11-18,1,0
2023-11-18,2,0
2023-11-18,3,0
2023-11-18,4,0
2023-11-18,5,0
2023-11-18,6,0.13
2023-11-18,7,2.59
2023-11-18,8,2.92
2023-11-18,9,7.34
2023-11-18,10,9.58
2023-11-18,11,7.96
2023-11-18,12,6.4
2023-11-18,13,2.33
2023-11-18,14,0.86
2023-11-18,15,0.56
2023-11-18,16,0.02
2023-11-18,17,0
2023-11-18,18,0
2023-11-18,19,0
2023-11-18,20,0
2023-11-18,21,0
2023-11-18,22,0
2023-11-18,23,0
2023-11-19,0,0
2023-11-19,1,0
2023-11-19,2,0
2023-11-19,3,0
2023-11-19,4,0
2023-11-19,5,0
2023-11-19,6,0
2023-11-19,7,0.42
2023-11-19,8,0.96
2023-11-19,9,2.82
2023-11-19,10,6.63
2023-11-19,11,1.87
2023-11-19,12,4.28
2023-11-19,13,2.35
2023-11-19,14,1.25
2023-11-19,15,0.32
2023-11-19,16,0.03
2023-11-19,17,0
2023-11-19,18,0
2023-11-19,19,0
2023-11-19,20,0
2023-11-19,21,0
2023-11-19,22,0
2023-11-19,23,0
2023-11-20,0,0
2023-11-20,1,0
2023-11-20,2,0
2023-11-20,3,0
2023-11-20,4,0
2023-11-20,5,0
2023-11-20,6,0.01
2023-11-20,7,0.98
2023-11-20,8,0.93
2023-11-20,9,1.54
2023-11-20,10,1.57
2023-11-20,11,2.54
2023-11-20,12,3.59
2023-11-20,13,3.32
2023-11-20,14,4.09
2023-11-20,15,0.71
2023-11-20,16,0
2023-11-20,17,0
2023-11-20,18,0
2023-11-20,19,0
2023-11-20,20,0
2023-11-20,21,0
2023-11-20,22,0
2023-11-20,23,0
2023-11-21,0,0
2023-11-21,1,0
2023-11-21,2,0
2023-11-21,3,0
2023-11-21,4,0
2023-11-21,5,0
2023-11-21,6,0.01
2023-11-21,7,1.64
2023-11-21,8,7.01
2023-11-21,9,9.39
2023-11-21,10,9.8
2023-11-21,11,9.75
2023-11-21,12,8.57
2023-11-21,13,4.02
2023-11-21,14,5.85
2023-11-21,15,2.92
2023-11-21,16,0.11
2023-11-21,17,0
2023-11-21,18,0
2023-11-21,19,0
2023-11-21,20,0
2023-11-21,21,0
2023-11-21,22,0
2023-11-21,23,0
2023-11-22,0,0
2023-11-22,1,0
2023-11-22,2,0
2023-11-22,3,0
2023-11-22,4,0
2023-11-22,5,0
2023-11-22,6,0.17
2023-11-22,7,1.41
2023-11-22,8,5.53
2023-11-22,9,7
2023-11-22,10,9.37
2023-11-22,11,7.09
2023-11-22,12,9.74
2023-11-22,13,8.37
2023-11-22,14,3.81
2023-11-22,15,0.97
2023-11-22,16,0.05
2023-11-22,17,0
2023-11-22,18,0
2023-11-22,19,0
2023-11-22,20,0
2023-11-22,21,0
2023-11-22,22,0
2023-11-22,23,0
2023-11-23,0,0
2023-11-23,1,0
2023-11-23,2,0
2023-11-23,3,0
2023-11-23,4,0
2023-11-23,5,0
2023-11-23,6,0.04
2023-11-23,7,1.2
2023-11-23,8,3.27
2023-11-23,9,6.54
2023-11-23,10,9.69
2023-11-23,11,9.18
2023-11-23,12,9.66
2023-11-23,13,8.23
2023-11-23,14,6.45
2023-11-23,15,2.85
2023-11-23,16,0.1
2023-11-23,17,0
2023-11-23,18,0
2023-11-23,19,0
2023-11-23,20,0
2023-11-23,21,0
2023-11-23,22,0
2023-11-23,23,0
2023-11-24,0,0
2023-11-24,1,0
2023-11-24,2,0
2023-11-24,3,0
2023-11-24,4,0
2023-11-24,5,0
2023-11-24,6,0.08
2023-11-24,7,2.21
2023-11-24,8,6.59
2023-11-24,9,8.95
2023-11-24,10,9.76
2023-11-24,11,9.79
2023-11-24,12,9.67
2023-11-24,13,8.4
2023-11-24,14,5.44
2023-11-24,15,2.9
2023-11-24,16,0.07
2023-11-24,17,0
2023-11-24,18,0
2023-11-24,19,0
2023-11-24,20,0
2023-11-24,21,0
2023-11-24,22,0
2023-11-24,23,0
2023-11-25,0,0
2023-11-25,1,0
2023-11-25,2,0
2023-11-25,3,0
2023-11-25,4,0
2023-11-25,5,0
2023-11-25,6,0.07
2023-11-25,7,1.21
2023-11-25,8,0.95
2023-11-25,9,2.5
2023-11-25,10,1.17
2023-11-25,11,0.77
2023-11-25,12,1.33
2023-11-25,13,1.09
2023-11-25,14,1.14
2023-11-25,15,0.78
2023-11-25,16,0.01
2023-11-25,17,0
2023-11-25,18,0
2023-11-25,19,0
2023-11-25,20,0
2023-11-25,21,0
2023-11-25,22,0
2023-11-25,23,0
2023-11-26,0,0
2023-11-26,1,0
2023-11-26,2,0
2023-11-26,3,0
2023-11-26,4,0
2023-11-26,5,0
2023-11-26,6,0.07
2023-11-26,7,2.28
2023-11-26,8,6.71
2023-11-26,9,9.32
2023-11-26,10,9.8
2023-11-26,11,8.28
2023-11-26,12,5.5
2023-11-26,13,3.37
2023-11-26,14,1.68
2023-11-26,15,0.27
2023-11-26,16,0
2023-11-26,17,0
2023-11-26,18,0
2023-11-26,19,0
2023-11-26,20,0
2023-11-26,21,0
2023-11-26,22,0
2023-11-26,23,0
2023-11-27,0,0
2023-11-27,1,0
2023-11-27,2,0
2023-11-27,3,0
2023-11-27,4,0
2023-11-27,5,0
2023-11-27,6,0
2023-11-27,7,0.03
2023-11-27,8,0.17
2023-11-27,9,0.08
2023-11-27,10,0
2023-11-27,11,0
2023-11-27,12,0
2023-11-27,13,0
2023-11-27,14,0
2023-11-27,15,0
2023-11-27,16,0
2023-11-27,17,0
2023-11-27,18,0
2023-11-27,19,0
2023-11-27,20,0
2023-11-27,21,0
2023-11-27,22,0
2023-11-27,23,0
2023-11-28,0,0
2023-11-28,1,0
2023-11-28,2,0
2023-11-28,3,0
2023-11-28,4,0
2023-11-28,5,0
2023-11-28,6,0.02
2023-11-28,7,1.43
2023-11-28,8,4.42
2023-11-28,9,6.71
2023-11-28,10,8.66
2023-11-28,11,9.42
2023-11-28,12,9.47
2023-11-28,13,9.33
2023-11-28,14,7.28
2023-11-28,15,3.08
2023-11-28,16,0.07
2023-11-28,17,0
2023-11-28,18,0
2023-11-28,19,0
2023-11-28,20,0
2023-11-28,21,0
2023-11-28,22,0
2023-11-28,23,0
2023-11-29,0,0
2023-11-29,1,0
2023-11-29,2,0
2023-11-29,3,0
2023-11-29,4,0
2023-11-29,5,0
2023-11-29,6,0.06
2023-11-29,7,1.22
2023-11-29,8,2.42
2023-11-29,9,5.26
2023-11-29,10,5.32
2023-11-29,11,5.16
2023-11-29,12,3.92
2023-11-29,13,1.83
2023-11-29,14,1.07
2023-11-29,15,0.52
2023-11-29,16,0
2023-11-29,17,0
2023-11-29,18,0
2023-11-29,19,0
2023-11-29,20,0
2023-11-29,21,0
2023-11-29,22,0
2023-11-29,23,0
2023-11-30,0,0
2023-11-30,1,0
2023-11-30,2,0
2023-11-30,3,0
2023-11-30,4,0
2023-11-30,5,0
2023-11-30,6,0.01
2023-11-30,7,0.53
2023-11-30,8,2.12
2023-11-30,9,4.09
2023-11-30,10,6.46
2023-11-30,11,4.05
2023-11-30,12,2.97
2023-11-30,13,2.28
2023-11-30,14,4.57
2023-11-30,15,0.71
2023-11-30,16,0.03
2023-11-30,17,0
2023-11-30,18,0
2023-11-30,19,0
2023-11-30,20,0
2023-11-30,21,0
2023-11-30,22,0
2023-11-30,23,0
2023-12-01,0,0
2023-12-01,1,0
2023-12-01,2,0
2023-12-01,3,0
2023-12-01,4,0
2023-12-01,5,0
2023-12-01,6,0.03
2023-12-01,7,1.92
2023-12-01,8,6.44
2023-12-01,9,8.96
2023-12-01,10,9.81
2023-12-01,11,9.89
2023-12-01,12,9.82
2023-12-01,13,9.07
2023-12-01,14,6.83
2023-12-01,15,2.26
2023-12-01,16,0.08
2023-12-01,17,0
2023-12-01,18,0
2023-12-01,19,0
2023-12-01,20,0
2023-12-01,21,0
2023-12-01,22,0
2023-12-01,23,0
2023-12-02,0,0
2023-12-02,1,0
2023-12-02,2,0
2023-12-02,3,0
2023-12-02,4,0
2023-12-02,5,0
2023-12-02,6,0.02
2023-12-02,7,1.62
2023-12-02,8,6.57
2023-12-02,9,7.35
2023-12-02,10,9.71
2023-12-02,11,8.83
2023-12-02,12,9.81
2023-12-02,13,8.89
2023-12-02,14,6.76
2023-12-02,15,2.35
2023-12-02,16,0.04
2023-12-02,17,0
2023-12-02,18,0
2023-12-02,19,0
2023-12-02,20,0
2023-12-02,21,0
2023-12-02,22,0
2023-12-02,23,0
2023-12-03,0,0
2023-12-03,1,0
2023-12-03,2,0
2023-12-03,3,0
2023-12-03,4,0
2023-12-03,5,0
2023-12-03,6,0.03
2023-12-03,7,1.82
2023-12-03,8,6.14
2023-12-03,9,7.95
2023-12-03,10,8.46
2023-12-03,11,5.16
2023-12-03,12,5.85
2023-12-03,13,7.21
2023-12-03,14,5.32
2023-12-03,15,1.03
2023-12-03,16,0.05
2023-12-03,17,0
2023-12-03,18,0
2023-12-03,19,0
2023-12-03,20,0
2023-12-03,21,0
2023-12-03,22,0
2023-12-03,23,0
2023-12-04,0,0
2023-12-04,1,0
2023-12-04,2,0
2023-12-04,3,0
2023-12-04,4,0
2023-12-04,5,0
2023-12-04,6,0
2023-12-04,7,1.74
2023-12-04,8,6.32
2023-12-04,9,8.96
2023-12-04,10,9.5
2023-12-04,11,9.64
2023-12-04,12,8.61
2023-12-04,13,6.85
2023-12-04,14,3.54
2023-12-04,15,1.07
2023-12-04,16,0.03
2023-12-04,17,0
2023-12-04,18,0
2023-12-04,19,0
2023-12-04,20,0
2023-12-04,21,0
2023-12-04,22,0
2023-12-04,23,0
2023-12-05,0,0
2023-12-05,1,0
2023-12-05,2,0
2023-12-05,3,0
2023-12-05,4,0
2023-12-05,5,0
2023-12-05,6,0
2023-12-05,7,0.62
2023-12-05,8,5.35
2023-12-05,9,8.54
2023-12-05,10,9.75
2023-12-05,11,9.88
2023-12-05,12,9.77
2023-12-05,13,8.82
2023-12-05,14,6.32
2023-12-05,15,2.14
2023-12-05,16,0.03
